"FLOW","Type of FDI","ECOACT","Industry","CUR","Currency","COU","Reporting country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IN","Inward","6510","Monetary intermediation","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,2048.423,,
"IN","Inward","6510","Monetary intermediation","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2493.203,,
"IN","Inward","6510","Monetary intermediation","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,-2795.211,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,2862.418,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,5494.126,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,2371.334,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,4332.348,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,6345.558,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,6247.671,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,2831.835,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,2048.423,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2493.203,,
"IN","Inward","6510","Monetary intermediation","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,-2795.211,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,120.911,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,133.592,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,88.643,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,-171.077,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,430.429,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,131.302,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,57.967,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,120.729,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,82.59,,
"IN","Inward","6520","Other financial intermediation","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,113.937,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,120.911,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,133.592,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,88.643,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,-171.077,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,430.429,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,131.302,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,57.967,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,120.729,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,82.59,,
"IN","Inward","6520","Other financial intermediation","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,113.937,,
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6524","Financial holding companies","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,12.483,,
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,95.543,,
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,4.93,,
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,88.981,,
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,48.403,,
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,444.243,,
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,-121.556,,
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,-9.479,,
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,88.068,,
"IN","Inward","6600","Insurance and pension funding","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,-28.999,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,12.483,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,95.543,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,4.93,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,88.981,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,48.403,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,444.243,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,-121.556,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,-9.479,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,88.068,,
"IN","Inward","6600","Insurance and pension funding","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,-28.999,,
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","6700","Activities auxiliary to financial intermediation","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
